"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct","FIPS"
"181",13,109,0.555555555555556,0.407407407407407,0.222222222222222,0.481481481481481,0,0.444444444444444,0.185185185185185,0.555555555555556,13109
"182",13,111,0,0.324324324324324,0.837837837837838,0.945945945945946,0,0.594594594594595,0,0.351351351351351,13111
"183",13,113,0,0.8125,0.3125,0.625,0,0.375,0.75,0.375,13113
"184",13,115,0.0666666666666667,0.822222222222222,0.644444444444444,0.733333333333333,0,0.2,0.2,0.333333333333333,13115
"185",13,117,0,0.76,0.56,0.64,0,0.2,0.48,0.16,13117
"186",13,119,0,0.67741935483871,0.483870967741935,0.580645161290323,0,0.161290322580645,0.419354838709677,0.32258064516129,13119
"187",13,121,0.0185185185185185,0.87037037037037,0.444444444444444,0.611111111111111,0.0555555555555556,0.277777777777778,0.666666666666667,0.259259259259259,13121
"188",13,123,0,0.384615384615385,0.711538461538462,0.769230769230769,0,0.730769230769231,0.0961538461538462,0.423076923076923,13123
"189",13,125,0.294117647058824,0.529411764705882,0.470588235294118,0.764705882352941,0,0.352941176470588,0.529411764705882,0.411764705882353,13125
"190",13,127,0.410714285714286,0.642857142857143,0.303571428571429,0.571428571428571,0,0.232142857142857,0.5,0.446428571428571,13127
"191",13,129,0,0.888888888888889,0.555555555555556,0.481481481481481,0.037037037037037,0.296296296296296,0.296296296296296,0.407407407407407,13129
"192",13,131,0.425925925925926,0.666666666666667,0.407407407407407,0.87037037037037,0.0185185185185185,0.240740740740741,0.518518518518518,0.5,13131
"193",13,133,0.0327868852459016,0.852459016393443,0.360655737704918,0.557377049180328,0.0327868852459016,0.213114754098361,0.80327868852459,0.131147540983607,13133
"194",13,135,0,0.884615384615385,0.538461538461538,0.596153846153846,0,0.269230769230769,0.596153846153846,0.211538461538462,13135
"195",13,137,0,0.821428571428571,0.821428571428571,0.821428571428571,0,0.428571428571429,0.178571428571429,0.607142857142857,13137
"196",13,139,0.0465116279069767,0.744186046511628,0.465116279069767,0.558139534883721,0,0.395348837209302,0.302325581395349,0.27906976744186,13139
"197",13,141,0.04,0.893333333333333,0.253333333333333,0.6,0.04,0.213333333333333,0.786666666666667,0.16,13141
"198",13,143,0.125,0.8,0.675,0.725,0.025,0.5,0.55,0.575,13143
