"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct"
"113",12,95,0.522935779816514,0.055045871559633,0.220183486238532,0.275229357798165,0,0.0825688073394495,0.137614678899083,0.211009174311927
"114",12,97,0.436708860759494,0,0.291139240506329,0.20253164556962,0,0.19620253164557,0.0253164556962025,0.29746835443038
"115",12,99,0.764705882352941,0,0,0,0,0.0588235294117647,0,0
"116",12,101,0.657142857142857,0.019047619047619,0.39047619047619,0.647619047619048,0,0.380952380952381,0.219047619047619,0.4
"117",12,103,0.3125,0,0.1875,0.5625,0,0.6875,0,0.25
"118",12,105,0.568627450980392,0,0.299019607843137,0.279411764705882,0,0.215686274509804,0.0245098039215686,0.186274509803922
"119",12,107,0.714285714285714,0.121693121693122,0.349206349206349,0.444444444444444,0,0.142857142857143,0.169312169312169,0.142857142857143
"120",12,113,0.67741935483871,0.282258064516129,0.185483870967742,0.604838709677419,0,0.157258064516129,0.129032258064516,0.258064516129032
"121",12,115,0.675675675675676,0,0.702702702702703,0.459459459459459,0,0,0,0
"122",12,117,0.5,0.205882352941176,0.558823529411765,0.647058823529412,0,0.382352941176471,0.205882352941176,0.205882352941176
"123",12,119,0.602941176470588,0.0294117647058824,0.397058823529412,0.485294117647059,0,0.279411764705882,0.25,0.323529411764706
"124",12,121,0.682758620689655,0.186206896551724,0.462068965517241,0.641379310344828,0.0275862068965517,0.0689655172413793,0.124137931034483,0.0827586206896552
"125",12,123,0.733333333333333,0.08,0.256666666666667,0.55,0,0.28,0.256666666666667,0.263333333333333
"126",12,125,0.739130434782609,0.260869565217391,0.130434782608696,0.246376811594203,0,0.260869565217391,0.202898550724638,0.449275362318841
"127",12,127,0.649769585253456,0.0368663594470046,0.230414746543779,0.230414746543779,0,0.175115207373272,0.105990783410138,0.290322580645161
"128",12,129,0.714285714285714,0.137755102040816,0.229591836734694,0.316326530612245,0,0.168367346938776,0.142857142857143,0.377551020408163
"129",12,131,0.617529880478088,0.207171314741036,0.374501992031873,0.561752988047809,0,0.151394422310757,0.0756972111553785,0.239043824701195
"130",12,133,0.596685082872928,0.248618784530387,0.320441988950276,0.585635359116022,0.00552486187845304,0.209944751381215,0.237569060773481,0.453038674033149
"131",13,1,0.635714285714286,0.364285714285714,0.1,0.5,0,0.485714285714286,0.278571428571429,0.471428571428571
"132",13,3,0.8,0.252631578947368,0.0736842105263158,0.221052631578947,0,0.389473684210526,0.0842105263157895,0.315789473684211
"133",13,5,0.833333333333333,0.344444444444444,0,0.244444444444444,0,0.5,0.0888888888888889,0.311111111111111
"134",13,7,0.507246376811594,0.565217391304348,0.695652173913043,0.594202898550725,0,0.0869565217391304,0.188405797101449,0.391304347826087
"135",13,9,0.0416666666666667,0.736111111111111,0.277777777777778,0.75,0.125,0.430555555555556,0.902777777777778,0.0138888888888889
"136",13,11,0.046875,0.65625,0.71875,0.828125,0.0625,0.4375,0.578125,0.3125
"137",13,13,0,0.755555555555556,0.333333333333333,0.822222222222222,0,0.266666666666667,0.6,0.244444444444444
"138",13,15,0.0306122448979592,0.908163265306122,0.571428571428571,0.673469387755102,0.0612244897959184,0.36734693877551,0.479591836734694,0.377551020408163
"139",13,17,0.659574468085106,0.468085106382979,0.106382978723404,0.617021276595745,0,0.404255319148936,0.106382978723404,0.404255319148936
"140",13,19,0.584269662921348,0.50561797752809,0.0674157303370786,0.471910112359551,0,0.584269662921348,0.202247191011236,0.528089887640449
"141",13,21,0.0377358490566038,0.69811320754717,0.188679245283019,0.811320754716981,0.113207547169811,0.377358490566038,0.924528301886792,0.264150943396226
"142",13,23,0.304347826086957,0.782608695652174,0.391304347826087,0.760869565217391,0.108695652173913,0.239130434782609,0.652173913043478,0.282608695652174
"143",13,25,0.729166666666667,0.4375,0.173611111111111,0.333333333333333,0,0.395833333333333,0.104166666666667,0.388888888888889
"144",13,27,0.507575757575758,0.606060606060606,0.204545454545455,0.598484848484849,0.0378787878787879,0.356060606060606,0.287878787878788,0.257575757575758
"145",13,29,0.6,0.666666666666667,0.238095238095238,0.771428571428571,0,0.533333333333333,0.514285714285714,0.419047619047619
"146",13,31,0.429319371727749,0.607329842931937,0.115183246073298,0.612565445026178,0,0.50261780104712,0.408376963350785,0.49738219895288
"147",13,33,0.213197969543147,0.690355329949239,0.284263959390863,0.741116751269036,0,0.375634517766497,0.649746192893401,0.33502538071066
"148",13,35,0,0.795918367346939,0.306122448979592,0.959183673469388,0.0612244897959184,0.346938775510204,0.816326530612245,0.224489795918367
"149",13,37,0.4,0.311111111111111,0.177777777777778,0.911111111111111,0.0444444444444444,0.4,0.422222222222222,0.511111111111111
